card_id,cluster_id
C_ID_9d15ca9217,5
C_ID_466b44a9e5,3
C_ID_f291c07815,0
C_ID_653c265fbe,0
C_ID_f787591172,0
C_ID_146361301c,3
C_ID_dd11e14868,0
C_ID_f2696d355d,5
C_ID_503afd5cf8,3
C_ID_c6d7ace2e8,5
C_ID_ac22149e77,0
C_ID_2a81f12d2c,3
C_ID_b6b08763ee,3
C_ID_efb36c9efa,4
C_ID_b960728c7d,0
C_ID_787801986c,1
C_ID_d671c78832,5
C_ID_2b11a888a2,2
C_ID_6868bed447,3
C_ID_f5eb08b111,1
C_ID_c3a44dd8a6,0
C_ID_01cf96f365,1
C_ID_dcd5cd8efa,3
C_ID_68ec11a759,5
C_ID_3c82587d45,0
C_ID_a4d8bc20d9,3
C_ID_e928fdb1cb,0
C_ID_e50658226e,3
C_ID_e976aeabb3,3
C_ID_caf809b390,0
C_ID_784be9e9f9,5
C_ID_55c2d526c1,1
C_ID_03a7a80e66,1
C_ID_36d73e2337,5
C_ID_db6000597d,3
C_ID_8a70207504,3
C_ID_98097e7af0,3
C_ID_f19753a411,0
C_ID_f52b3d1005,3
C_ID_8ff5b6eda8,0
C_ID_57da1d68b2,3
C_ID_1ad0596168,0
C_ID_2e31e3b211,0
C_ID_ee876fd0d1,3
C_ID_60d2ac77a1,5
C_ID_2c7189f1d8,0
C_ID_15e10cb99c,1
C_ID_4a938505ec,5
C_ID_473897362a,0
C_ID_d89aac5a6e,0
C_ID_db9cfb470b,0
C_ID_7df837a660,0
C_ID_7d266b7bf5,1
C_ID_59da40db4c,2
C_ID_ac5870b153,3
C_ID_07444ff5b5,3
C_ID_93219a1773,5
C_ID_5bcff851c1,3
C_ID_d6c87b8725,3
C_ID_311897d159,0
C_ID_0862ead001,1
C_ID_03dde70912,3
C_ID_5ea584bcb9,3
C_ID_3313127345,3
C_ID_bf6dd05c0d,0
C_ID_9db878aaf9,0
C_ID_c54d57b466,0
C_ID_be1390af97,0
C_ID_096f0b4551,2
C_ID_75775cab37,0
C_ID_1a4375c6bd,0
C_ID_b28e1c2798,0
C_ID_0769c6cc65,1
C_ID_84732fb046,5
C_ID_a0511982d4,0
C_ID_fbf8666139,3
C_ID_ce54773882,0
C_ID_25c89a8c21,3
C_ID_ef1d83ae44,3
C_ID_627a31517b,3
C_ID_008b212481,5
C_ID_520e50ba0a,5
C_ID_b60e31d393,1
C_ID_6fb78607e4,3
C_ID_3f6775582f,0
C_ID_ae067163d4,5
C_ID_59dedba89a,4
C_ID_1add574fff,0
C_ID_ec78af5be2,5
C_ID_80d417f58a,0
C_ID_eae8a23abb,3
C_ID_d486484837,3
C_ID_2143fd01eb,3
C_ID_b894809520,3
C_ID_3d1597084e,5
C_ID_96e0283170,0
C_ID_9d2370b5ba,0
C_ID_735c392e84,5
C_ID_adbcbc5819,3
C_ID_076bf632a8,0
C_ID_baf5ab6d81,0
C_ID_98c06b02d2,5
C_ID_f6f015b2cf,3
C_ID_a18c6c724b,5
C_ID_e309618ab8,5
C_ID_bd31109257,0
C_ID_300f611c37,5
C_ID_7794b849ed,5
C_ID_54a96447eb,5
C_ID_6668902db1,4
C_ID_00699c00e4,5
C_ID_c4fa39d3c0,1
C_ID_9028512d20,5
C_ID_21b124d7a7,2
C_ID_be49e6923c,5
C_ID_4d11fb0129,1
C_ID_f704d148fb,3
C_ID_702ca3bc38,0
C_ID_8d5c7431d2,3
C_ID_b4515717b0,3
C_ID_3633fc07ca,0
C_ID_310e9e065f,2
C_ID_4571f40ee6,0
C_ID_e55bd49cc3,0
C_ID_80304135c7,3
C_ID_2f408f75b7,1
C_ID_edeb055726,5
C_ID_8d0d5edf65,3
C_ID_fb6ce8ccc0,0
C_ID_e372e7e299,5
C_ID_9bb32672d5,0
C_ID_87a3b8d7de,2
C_ID_82f8a77ff9,0
C_ID_e512c7d676,0
C_ID_81dc9f4b61,0
C_ID_256903b23a,5
C_ID_0ac24351a5,2
C_ID_a690d80cc0,1
C_ID_56506f8524,3
C_ID_af195f22ed,0
C_ID_e9641148a1,3
C_ID_6ada83e022,0
C_ID_8736f404d9,5
C_ID_685f59e0f1,3
C_ID_f8aba7c121,3
C_ID_c3e1c26872,3
C_ID_b352137054,1
C_ID_9c40b05f94,0
C_ID_f5691ac95d,3
C_ID_8860aded48,3
C_ID_3186bd602b,0
C_ID_ca2e8daf18,3
C_ID_69db57349a,3
C_ID_d2d2e31b10,5
C_ID_c411daeda6,2
C_ID_922912e83b,3
C_ID_ed8e755e2c,3
C_ID_8e29f064ef,3
C_ID_e89b6ffd48,0
C_ID_788daea944,3
C_ID_e64085ef62,3
C_ID_b9a1b9144b,0
C_ID_de86bec7b4,5
C_ID_6d6db891a7,3
C_ID_9dd1dd435f,3
C_ID_ed6a352692,1
C_ID_c308b9d0dc,0
C_ID_76bfce0588,0
C_ID_d74115ffe2,5
C_ID_d6ca96adbc,5
C_ID_acf8f41c1f,3
C_ID_e4a7eb9e62,0
C_ID_6ec7328833,1
C_ID_5d86969d20,3
C_ID_6abfedc44b,0
C_ID_10136ce01f,3
C_ID_ba018710c3,5
C_ID_0d67ba6a3b,3
C_ID_8889029ac7,1
C_ID_489200ff60,0
C_ID_656fbbdf38,3
C_ID_b393e75c0d,1
C_ID_2c58a4aa52,3
C_ID_78cd900f1a,5
C_ID_341994a38f,5
C_ID_3ce0fe91b4,3
C_ID_190b303f2e,1
C_ID_8c17d7de56,0
C_ID_9d7a4422df,3
C_ID_e55cdc153d,3
C_ID_c503142f2d,5
C_ID_acd57594ad,1
C_ID_445b5dd462,1
C_ID_530e320644,5
C_ID_d2e273afc0,0
C_ID_b5d8b3cfe4,1
C_ID_d595774809,1
C_ID_b73ae6e82b,3
C_ID_9750947e99,5
C_ID_5e7277a8e3,1
C_ID_82dcf89463,1
C_ID_c734dfc651,3
C_ID_aebbc78886,0
C_ID_09e883df19,0
C_ID_ba4ca15008,0
C_ID_ecd78afbfb,0
C_ID_078d2ee47e,4
C_ID_0976ee15cb,0
C_ID_2eb2127996,0
C_ID_49f1839efc,3
C_ID_6e45c83e16,5
C_ID_349603edcb,1
C_ID_6e1f836577,1
C_ID_0450161017,5
C_ID_b9c022cc4b,3
C_ID_d6c86b18cd,3
C_ID_9d237ce341,2
C_ID_4303b8ea50,5
C_ID_02c292da54,0
C_ID_af69d28adc,0
C_ID_67768cc4d0,3
C_ID_0b1cd00a21,3
C_ID_496f20670e,0
C_ID_c2202f5739,3
C_ID_eae1e78f8d,3
C_ID_0f6a7fc6f7,0
C_ID_5e0ba8fae6,0
C_ID_de104bb299,5
C_ID_48dbce30f3,0
C_ID_bda1e3d95b,3
C_ID_f70b5f8c3d,0
C_ID_eceab3a9b0,1
C_ID_a27599f544,0
C_ID_d8db4e109f,1
C_ID_262e9b5d8b,1
C_ID_104267b775,0
C_ID_76a44520ea,0
C_ID_5b6cb365e2,1
C_ID_bf8dd67c34,0
C_ID_0d844a4d61,3
C_ID_f946766b68,5
C_ID_1ee39d94d7,3
C_ID_9f8d00e1f6,0
C_ID_61ac1408e0,3
C_ID_14f832616b,3
C_ID_c29aeadf75,0
C_ID_084af701d1,0
C_ID_a97cafb4cf,3
C_ID_17597c5b41,3
C_ID_5100c0aab2,0
C_ID_1f5346f7e9,3
C_ID_d09c4eda69,3
C_ID_a9c4062bbd,3
C_ID_6f9629387a,5
C_ID_efc90eb551,0
C_ID_31479b8c53,0
C_ID_eb514bd7e7,5
C_ID_9fde59c1f2,0
C_ID_d7a964de57,0
C_ID_c518340705,3
C_ID_f07ef6c1e5,0
C_ID_32463eff59,0
C_ID_fa374bbc60,3
C_ID_8ffbff2860,0
C_ID_cc09f52a9f,0
C_ID_964401a363,0
C_ID_d586d623f4,5
C_ID_c73ab8265b,1
C_ID_71dee99738,1
C_ID_48a35b89d3,3
C_ID_d7bcf4fd6a,0
C_ID_e6eede6e2e,0
C_ID_34556562d5,5
C_ID_b8b51919bf,3
C_ID_db011e774f,1
C_ID_91aa7ee6a7,0
C_ID_c9913c5875,0
C_ID_689465b6de,3
C_ID_fe5ae41746,5
C_ID_61127a3fae,5
C_ID_34bce3d3b9,5
C_ID_d79dd893ea,3
C_ID_0b161b058e,3
C_ID_022a244cab,5
C_ID_1a77951bef,5
C_ID_a5bd4f4466,5
C_ID_89b63d4fc3,1
C_ID_885d013e5d,3
C_ID_ae0cb0d327,0
C_ID_92cd8d013f,3
C_ID_257dacdac9,3
C_ID_f9ebe89ca1,1
C_ID_eaa5ae4b9e,0
C_ID_3b741ff6ff,3
C_ID_1d39e74a60,5
C_ID_ab99597969,1
C_ID_e6e6c9f102,1
C_ID_2fef4d0c0a,1
C_ID_41a84f06eb,1
C_ID_e3ee96bc5c,2
C_ID_af5f5f85d3,5
C_ID_b929f7c5e9,3
C_ID_84aa213c14,1
C_ID_17125476a4,3
C_ID_03fa492a53,2
C_ID_d38228f448,1
C_ID_fc1c3eeb58,3
C_ID_8959fec6ac,0
C_ID_bfe828c363,3
C_ID_0de4b187e7,5
C_ID_a6d9c733a0,0
C_ID_1311fcc6aa,0
C_ID_763af70764,3
C_ID_09ef3216ba,0
C_ID_c099600648,3
C_ID_d684b66665,0
C_ID_2e82c0b95e,1
C_ID_1fddc40258,3
C_ID_a8ab4f3b9c,0
C_ID_df777810ad,4
C_ID_ebe3484c22,3
C_ID_f9a7249313,3
C_ID_8c957d7f95,3
C_ID_6e7dd89e1c,0
C_ID_e0bbd2619f,3
C_ID_ae9922cca7,3
C_ID_07f14953af,3
C_ID_c164820ae9,3
C_ID_dde9cb4544,0
C_ID_0ea6ea7e47,3
C_ID_df21c25c4f,3
C_ID_1ec297b62f,1
C_ID_b5351097ef,0
C_ID_ddc8caf01a,0
C_ID_2e5d9d300c,3
C_ID_3f66673b24,0
C_ID_6a2a8de0f3,0
C_ID_31af59d412,0
C_ID_cf356690ee,5
C_ID_fb48e1e985,3
C_ID_4a0c9038e9,1
C_ID_30c4a46335,3
C_ID_049576c3bf,3
C_ID_d28ba79c55,4
C_ID_260e8ee49d,0
C_ID_e65d7d5463,0
C_ID_dff6832338,3
C_ID_333fb94dea,5
C_ID_d2311d3e39,0
C_ID_8e674b9545,3
C_ID_bfedf5885d,3
C_ID_781e00ea34,3
C_ID_e349dce185,3
C_ID_c4b50eff3f,0
C_ID_3b0cde7089,3
C_ID_4a3f6b2654,0
C_ID_e3eaf307de,3
C_ID_fb1e1cbd5b,1
C_ID_722ee16f00,5
C_ID_264ee0904d,0
C_ID_650ff3480c,0
C_ID_87d37228d7,3
C_ID_9ec638eb06,0
C_ID_628adaaa7d,0
C_ID_ebee1a064a,0
C_ID_873510cadc,0
C_ID_90b33be171,3
C_ID_36f9097cd0,0
C_ID_40bf66b03e,3
C_ID_1d704a7c2f,0
C_ID_0b2317c4c3,3
C_ID_038902aae9,0
C_ID_8dd5fd145b,0
C_ID_1e125fa51a,3
C_ID_30ac430147,3
C_ID_04acf7d8d3,0
C_ID_b9562a462c,5
C_ID_2a40c17528,3
C_ID_a538657b0c,3
C_ID_d60383159e,0
C_ID_856a2b9dba,5
C_ID_b66d9c350e,3
C_ID_cc3a2bb7aa,0
C_ID_289195db1e,3
C_ID_f3ae20f048,0
C_ID_adde06220e,5
C_ID_89e58c711b,5
C_ID_b4db030fed,5
C_ID_d175767c4a,0
C_ID_8d1a65fa4d,5
C_ID_e777de7073,0
C_ID_d55af710d2,3
C_ID_08356ce11d,0
C_ID_6eb506d4cb,0
C_ID_8c569ca773,1
C_ID_e78f06c60a,0
C_ID_89e112f6c9,1
C_ID_8283e9479a,0
C_ID_0034bae883,3
C_ID_fb06d09909,0
C_ID_9afc9a00bf,3
C_ID_69b50ba126,4
C_ID_ae298cd816,2
C_ID_ca01fb599d,0
C_ID_2a3c9fc310,0
C_ID_b815e7419d,0
C_ID_2e34b37362,2
C_ID_55466f93be,3
C_ID_a19d5cfd6f,3
C_ID_fb1e1cbd58,3
C_ID_7fe945d928,1
C_ID_2a78a62880,0
C_ID_c9d2669e59,3
C_ID_5d9199edfe,0
C_ID_155e5f2736,0
C_ID_e723ac9ae2,3
C_ID_edbd239439,1
C_ID_50686d0646,3
C_ID_54904ee465,5
C_ID_502de59ccc,3
C_ID_47ab6d31a8,0
C_ID_f346a9002c,3
C_ID_b0bec9a463,1
C_ID_c7fbefcfae,0
C_ID_84ed976d81,3
C_ID_1fd6642326,3
C_ID_7c9d3c2e66,1
C_ID_e76938e3fc,0
C_ID_66c95c8860,3
C_ID_3ff051d035,1
C_ID_cd6b333d2c,0
C_ID_2e3e640f80,1
C_ID_cc60c9354d,0
C_ID_edd19e8a03,0
C_ID_cafc8f432a,5
C_ID_5b18aafdb7,0
C_ID_48896bfff5,3
C_ID_bb989aee2d,3
C_ID_30818c02dc,0
C_ID_8011df420b,0
C_ID_1c4c927fad,1
C_ID_e27a3dd3a7,3
C_ID_f1bbf654c1,0
C_ID_98392e0f14,0
C_ID_fcb04079df,3
C_ID_a99c49e287,3
C_ID_040726a36c,3
C_ID_e716ea8a58,0
C_ID_68ff7723a0,0
C_ID_11890f36ef,1
C_ID_8af47ecc42,5
C_ID_b372da174a,4
C_ID_ba861358b5,3
C_ID_0cf31001ed,1
C_ID_cbdb2c9f20,3
C_ID_02fc336224,0
C_ID_ecdfbaeff5,0
C_ID_3705c0d7f5,0
C_ID_ba63cbb100,1
C_ID_4334d25354,5
C_ID_3a4e0d199c,3
C_ID_0be2e0067e,1
C_ID_c965cb5829,3
C_ID_1287dcc772,0
C_ID_97f0a7a750,0
C_ID_d59e7031aa,4
C_ID_2b82dd61b9,3
C_ID_8666776381,5
C_ID_66678dd82b,3
C_ID_20367b7590,0
C_ID_37bb3761ba,1
C_ID_76dfdf4d66,3
C_ID_955021ee21,0
C_ID_c961622c09,3
C_ID_532b7bec0c,5
C_ID_ee8b8c9988,3
C_ID_42c918358a,3
C_ID_72d9ae0b66,5
C_ID_873d591883,3
C_ID_1b2cd25136,0
C_ID_68416e56c3,0
C_ID_5eb77e7eba,0
C_ID_5dcfe1e13a,5
C_ID_6337f10c7a,3
C_ID_904ce93b11,0
C_ID_4e6b689903,0
C_ID_6ec85bd170,5
C_ID_77c8e43142,0
C_ID_dc83ebb6cd,3
C_ID_d1e601ebf0,1
C_ID_b0eb28fa4f,0
C_ID_efba17472b,0
C_ID_5a405b7b3c,0
C_ID_dc4068526f,5
C_ID_70ded08301,5
C_ID_82aa3f5fe9,0
C_ID_28b1bfb837,0
C_ID_3fdbd2362d,0
C_ID_ac99a542df,0
C_ID_71f9b950a2,0
C_ID_a535fb8029,3
C_ID_730aa33817,5
C_ID_c51fddbac8,0
C_ID_a619bddc8e,5
C_ID_c35e91eac4,5
C_ID_649c8bc7b2,3
C_ID_f4f35d6538,3
C_ID_07f5d6775c,3
C_ID_574155462b,3
C_ID_af6e806b9c,3
C_ID_b3b18de3dd,3
C_ID_6ca55debbb,3
C_ID_290eacda83,2
C_ID_9eee8ae138,0
C_ID_79f0fec85d,5
C_ID_2099edb1aa,0
C_ID_54bb680b69,3
C_ID_78ffeb6988,0
C_ID_b570374900,3
C_ID_3abbb5f419,3
C_ID_b6d95bf128,0
C_ID_94b29d6d04,3
C_ID_44414e31d8,4
C_ID_4761da309b,0
C_ID_78e692e554,0
C_ID_8bf55d9b26,4
C_ID_7f68866de6,3
C_ID_89e8102bdd,3
C_ID_21b68b5487,5
C_ID_0ff9e3bb7e,0
C_ID_fd2bcf631b,3
C_ID_1c4516122b,0
C_ID_1ffb792341,5
C_ID_64f245fca3,3
C_ID_8e756e6d1e,3
C_ID_af5ead2976,0
C_ID_d0a27c10ec,0
C_ID_b5b313b731,3
C_ID_f89666a31b,0
C_ID_4d1d4dbdcb,5
C_ID_52decc90fe,0
C_ID_55c90d713d,1
C_ID_a89746fed3,0
C_ID_567a2206d8,5
C_ID_cc62bcfcaf,0
C_ID_b730f3b8f2,5
C_ID_81bab3311c,0
C_ID_55f43e53c2,3
C_ID_652024a263,0
C_ID_207cc8efe3,3
C_ID_21d576d6b7,0
C_ID_e139bc96b2,3
C_ID_c487b8b236,1
C_ID_42912aa67f,3
C_ID_656bd8d3eb,0
C_ID_a4aba848f4,3
C_ID_3bc246d42a,0
C_ID_209f2441a7,5
C_ID_9bdb386af7,0
C_ID_487372d97a,0
C_ID_b6ae450ec7,0
C_ID_f53f004542,0
C_ID_295713a55b,3
C_ID_90efd3d41f,5
C_ID_f85e25d346,5
C_ID_9fb717bbc4,2
C_ID_16ab8a7944,0
C_ID_767a82e136,0
C_ID_32b57d870e,3
C_ID_4064507753,0
C_ID_216a790daf,3
C_ID_8ad0432c88,0
C_ID_4f646fa559,3
C_ID_b27cfb8f04,0
C_ID_798be1cfab,3
C_ID_b1e54a3b46,0
C_ID_c934a3847a,0
C_ID_3edfd8d0a5,3
C_ID_14d3d981a9,0
C_ID_656b0e1db8,0
C_ID_ad7e78be41,5
C_ID_61ce1abae0,0
C_ID_b37126bcb2,3
C_ID_4531650698,0
C_ID_18e8b3beb0,3
C_ID_2677172608,2
C_ID_6dd4ec8ff3,3
C_ID_4edbd8c4b5,0
C_ID_6ed68de956,3
C_ID_c4f0afe7a2,3
C_ID_e58704fe34,5
C_ID_0519e421ff,2
C_ID_fed3a072be,5
C_ID_6bd443d393,2
C_ID_d2821ee0ec,3
C_ID_cb2bb61eb1,3
C_ID_825695bb08,3
C_ID_644fde6623,5
C_ID_055f417350,5
C_ID_d92a125399,0
C_ID_80c3bb8b61,5
C_ID_440a46f70a,3
C_ID_5a64b8a595,0
C_ID_28d5551193,4
C_ID_e57ef905ed,5
C_ID_00affac684,3
C_ID_3acb62acae,0
C_ID_bcd6b85345,3
C_ID_60eebe778c,0
C_ID_3db921862f,2
C_ID_c6bb77b88b,1
C_ID_640f9c957c,3
C_ID_bb1066f4bd,0
C_ID_42c162cfb7,0
C_ID_b5aea19630,0
C_ID_38ce6105f0,0
C_ID_03bf96f2a4,5
C_ID_e23863d50c,5
C_ID_0ded79cbfe,1
C_ID_4abdeee7c6,3
C_ID_cac4518958,3
C_ID_4c5a66245d,3
C_ID_dd48e017a3,0
C_ID_97c413fd67,5
C_ID_96186eb35b,0
C_ID_19b5c8b27a,1
C_ID_f1a07b6525,3
C_ID_ba0aea8051,4
C_ID_95349253e9,0
C_ID_6a6f75cfc7,0
C_ID_5bfee7cb9d,0
C_ID_7b1ff43d73,3
C_ID_17007c03c1,5
C_ID_39356b9f79,0
C_ID_320e36befb,0
C_ID_5443750aa2,0
C_ID_16955edf59,1
C_ID_ac940e641a,3
C_ID_0620b43a16,3
C_ID_96a23d14e5,3
C_ID_77d8883b08,3
C_ID_4fe66e1a67,0
C_ID_08af48080c,1
C_ID_183b45bb4a,1
C_ID_1dbb8695f7,2
C_ID_e46e22908a,2
C_ID_25bfd69e3d,4
C_ID_5afe130db0,3
C_ID_5854cf09a3,3
C_ID_f5c2db238c,1
C_ID_1236116e21,0
C_ID_883db9485d,3
C_ID_eaae909bad,3
C_ID_b28e206780,1
C_ID_ce047b3141,3
C_ID_83e4d3692f,0
C_ID_70b077f88b,0
C_ID_a01fff649d,3
C_ID_2c5b198943,3
C_ID_26b718d6ef,3
C_ID_7149c38e34,0
C_ID_969e128a4c,0
C_ID_c2166db39a,0
C_ID_d658d929d8,5
C_ID_74db0028e9,0
C_ID_f5e74fc70f,3
C_ID_c212b9233b,3
C_ID_a7c13b685a,3
C_ID_00585ead53,1
C_ID_7cd025cc59,3
C_ID_40ec0c32e7,3
C_ID_5e3494ad33,2
C_ID_477b5a4659,3
C_ID_aa68488ca8,1
C_ID_aed1548b08,5
C_ID_14a1248cae,5
C_ID_3d059a273f,3
C_ID_fd7f86fdba,4
C_ID_fe93559dda,0
C_ID_a5562fc81f,3
C_ID_a4107a82ac,3
C_ID_06d4f06dfa,0
C_ID_611a7d8299,0
C_ID_4456b73f35,0
C_ID_949aaf2997,5
C_ID_4dfe8e5314,2
C_ID_5e1076e8f3,0
C_ID_7f00c552f0,3
C_ID_56e66508ff,3
C_ID_5243923c41,3
C_ID_2063f12657,3
C_ID_0247f3f1b2,0
C_ID_813ab83b82,5
C_ID_8e53ff86a7,0
C_ID_ab91d7a048,5
C_ID_9d17845188,3
C_ID_978bdb0639,0
C_ID_5e97290c3e,0
C_ID_ebfb3b2a91,1
C_ID_7c47862b6b,3
C_ID_995ae6ca7f,3
C_ID_ade4441c97,0
C_ID_8ded8a6b7a,3
C_ID_8f7d53ce4d,0
C_ID_0d4e2ed9d5,5
C_ID_0b133b349c,3
C_ID_a92cc7faf8,3
C_ID_6ddd12dc8d,3
C_ID_9e66e34489,0
C_ID_977b8cf8d2,1
C_ID_9167e2defd,3
C_ID_642b06de4d,3
C_ID_87201674b1,5
C_ID_3cd675f2d1,5
C_ID_55766c7037,0
C_ID_fe1f09f2a1,3
C_ID_5924ff297e,3
C_ID_befe1d5ae3,3
C_ID_8fb3080c42,5
C_ID_130b768b97,0
C_ID_0630349ae5,0
C_ID_4c7e103a86,3
C_ID_8d5eb748f2,0
C_ID_84640b6f22,4
C_ID_b3ba1db75b,1
C_ID_a757542a90,5
C_ID_fd56c18cfd,1
C_ID_f3f318aa29,3
C_ID_e5885ef4f9,0
C_ID_3d6290cf1e,0
C_ID_5cc275be42,5
C_ID_5c6d99675f,5
C_ID_0074d7529b,0
C_ID_465973b7ab,1
C_ID_178055ed0c,5
C_ID_64f4ac511a,3
C_ID_e32e2810eb,3
C_ID_5b32954eb5,0
C_ID_1c88ead1b5,5
C_ID_1032420c81,3
C_ID_3affc2218d,5
C_ID_8fe6624441,3
C_ID_27d7408026,0
C_ID_fb6c34540a,5
C_ID_43bf3b851d,0
C_ID_e9cceb49b7,1
C_ID_3126b5f70f,3
C_ID_64a823cd8f,3
C_ID_e3d304c63d,0
C_ID_d99ee425be,5
C_ID_8f88eb2cc6,0
C_ID_a181867d05,0
C_ID_0d01651b26,0
C_ID_9255510f90,0
C_ID_4963227bfe,3
C_ID_64108cf32b,0
C_ID_0456f663a6,5
C_ID_1d31356909,0
C_ID_6f02b2b64e,5
C_ID_a652d2a305,0
C_ID_1a3bcf6bcf,1
C_ID_c67bbdb399,0
C_ID_27607e8974,3
C_ID_56b43b9c29,1
C_ID_debbb24ab3,2
C_ID_a128045101,5
C_ID_16d888b907,3
C_ID_10940b7edd,1
C_ID_241604a8c7,5
C_ID_8900f9fe5a,3
C_ID_335004418f,3
C_ID_0ed65a2270,3
C_ID_4bebfb4a4e,0
C_ID_4ca54df48d,0
C_ID_7a2e1615a1,1
C_ID_d6d34956e0,0
C_ID_324c6601a5,5
C_ID_41de52803c,3
C_ID_9054d583df,2
C_ID_7dd9bb1319,1
C_ID_57c187072a,4
C_ID_892d1f47d0,2
C_ID_e51f8d33cb,3
C_ID_b0a3100978,5
C_ID_0f69a63314,0
C_ID_c165653c07,3
C_ID_dea5bb0485,0
C_ID_893cd4efa6,0
C_ID_90e8230d0a,0
C_ID_c5be1c2a1d,0
C_ID_54076146a4,0
C_ID_7131e66d88,5
C_ID_0628f896c0,3
C_ID_00d052d422,1
C_ID_2a8de66284,5
C_ID_ed91a943ab,5
C_ID_79896fd267,5
C_ID_6ee1a07b42,0
C_ID_3fadf8331e,3
C_ID_faf0d24ac0,3
C_ID_3103dec3fb,4
C_ID_4a4563d745,3
C_ID_bf62f4e6de,5
C_ID_cc59f192ef,0
C_ID_76af91ec23,1
C_ID_c31f2140c3,1
C_ID_1f4911faae,3
C_ID_6e57a1f931,3
C_ID_3866ccbf8c,1
C_ID_fc7e618e72,3
C_ID_a72c7eb030,3
C_ID_b47a7dafeb,3
C_ID_4a0a79da67,2
C_ID_53adc293f7,0
C_ID_426f4fc326,0
C_ID_c595ba6d92,5
C_ID_cf4e899438,4
C_ID_955c23a56a,0
C_ID_7be5ee0d64,3
C_ID_b6a9b4529c,0
C_ID_034322bdf8,0
C_ID_1609613c16,0
C_ID_420e1dbd4c,3
C_ID_8908a64f32,0
C_ID_034a997a5c,5
C_ID_6ce70dcc85,5
C_ID_853f862507,0
C_ID_bbe4e72825,5
C_ID_0af1b8cb35,0
C_ID_97945b2558,3
C_ID_c04ede560d,2
C_ID_e40a0d9fd8,5
C_ID_ab5141e7b3,0
C_ID_8c1768ef93,0
C_ID_e5a40094a2,3
C_ID_8aaa1a3c7e,3
C_ID_aecc039223,3
C_ID_4c8a578a2a,1
C_ID_193bd0f9f4,5
C_ID_f1e71bbde3,0
C_ID_3181c435e2,1
C_ID_43f3e70ef6,0
C_ID_849d5d17e4,0
C_ID_0546e52e93,0
C_ID_fc397afb20,5
C_ID_9920adf0a6,3
C_ID_1935bef782,1
C_ID_68157b5cab,5
C_ID_95600fb8e4,1
C_ID_3c9ce05515,3
C_ID_9c285e79e6,0
C_ID_adb574cae9,3
C_ID_ff83c3c829,3
C_ID_0226014d3e,3
C_ID_86a5d2581b,3
C_ID_bfbffbec95,5
C_ID_0b740e0238,0
C_ID_9b7adac2d9,0
C_ID_6d0b6d0b1f,0
C_ID_a473826be7,0
C_ID_b2a0abf670,5
C_ID_a123c81e11,0
C_ID_979903da17,0
C_ID_2c427d9c01,3
C_ID_e6c43a9a1a,3
C_ID_5815158274,1
C_ID_cab2b34c05,0
C_ID_df44c04e1e,2
C_ID_844539724b,3
C_ID_43d4b5018a,3
C_ID_ba0bd6db97,0
C_ID_650243e6ff,3
C_ID_50724eaa0e,5
C_ID_2226f404d3,3
C_ID_2409f64e0e,0
C_ID_80aa703136,3
C_ID_905237f8c3,3
C_ID_a19c431748,3
C_ID_89230167bd,3
C_ID_ce0db116ae,1
C_ID_1c7e8357b3,3
C_ID_665ec8a28b,0
C_ID_d3562740d6,5
C_ID_b09fcd695a,3
C_ID_f87fb22925,5
C_ID_ee07bf6930,3
C_ID_d4fd897fba,0
C_ID_5288c5db58,3
C_ID_f04534f6cc,3
C_ID_6ecf9f9c61,0
C_ID_d661e37515,0
C_ID_60b7b53e49,3
C_ID_83b82ebbf7,0
C_ID_8e0f40c143,0
C_ID_0d10188b8a,0
C_ID_98aa561b88,1
C_ID_a48058b0d1,3
C_ID_e9eeafa4c9,3
C_ID_25c9c625fa,0
C_ID_948a8ea7d8,5
C_ID_a9858ef5f0,0
C_ID_e8a46ae316,0
C_ID_4a96688cfd,3
C_ID_35a52f7a2d,0
C_ID_502b8b2b2f,3
C_ID_8c6c4b63fe,0
C_ID_87fc2fb587,3
C_ID_691e9bfc05,0
C_ID_201b0cbbd5,3
C_ID_9b5d5b914b,2
C_ID_a4332f0d34,0
C_ID_f6f5b1489c,0
C_ID_d937c554f2,3
C_ID_7ef5141385,1
C_ID_a01f29f755,0
C_ID_a04674b415,3
C_ID_dcfd24c558,0
C_ID_745f0519e7,5
C_ID_43c609a7af,3
C_ID_bc662c5aee,3
C_ID_c0ffd47785,1
C_ID_8433749277,0
C_ID_3bd6651dbc,0
C_ID_4666d3a294,5
C_ID_796b8b449f,0
C_ID_7375bb02bf,0
C_ID_5a1f8167ff,0
C_ID_2c4b25e428,3
C_ID_93209c54c2,3
C_ID_d6c4b35b80,0
C_ID_f8e93aefc0,5
C_ID_24d41fed30,0
C_ID_99284b8ae5,5
C_ID_02728a62fa,3
C_ID_3820644587,4
C_ID_d17942633b,0
C_ID_35043673a7,5
C_ID_08fe5f77a4,3
C_ID_7709b504c1,3
C_ID_bc3ee4f59b,1
C_ID_9473a3dbe1,3
C_ID_9e6a660029,0
C_ID_60bc8ac577,5
C_ID_b90d2e1a23,3
C_ID_84f6829961,0
C_ID_c83d7e025a,1
C_ID_a6a806f2b0,5
C_ID_cb4774030f,2
C_ID_1825e5976f,0
C_ID_b5face2620,3
C_ID_80662fb2a7,0
C_ID_c0160ab650,3
C_ID_1185ca1c9a,3
C_ID_43a593cdfe,5
